212;90;204;211;land;true;plains;1;;;
213;156;227;181;land;false;plains;1;;;
214;164;191;176;land;false;plains;1;;;
215;207;62;249;land;true;plains;1;;;
216;194;64;251;land;false;plains;1;;;
217;208;137;174;land;false;plains;1;;;
218;245;229;124;land;false;plains;1;;;
219;199;161;147;land;false;plains;1;;;
220;44;238;239;land;false;plains;1;;;
221;198;85;234;land;false;plains;1;;;
222;237;41;231;land;false;plains;1;;;
223;213;232;214;land;false;plains;1;;;
224;187;224;197;land;false;plains;1;;;
225;49;246;214;land;false;plains;1;;;
226;243;208;52;land;false;plains;1;;;
227;168;182;168;land;false;plains;1;;;
228;160;243;242;land;false;plains;1;;;
229;243;248;214;land;false;plains;1;;;
230;180;226;157;land;false;plains;1;;;
231;141;239;229;land;false;plains;1;;;
232;197;191;220;land;true;plains;1;;;
233;115;225;226;land;true;plains;1;;;
234;223;184;153;land;false;plains;1;;;
235;197;147;165;land;false;plains;1;;;
236;131;246;194;land;false;plains;1;;;
237;240;191;201;land;false;plains;1;;;
238;250;244;245;land;true;plains;1;;;
239;167;230;214;land;false;plains;1;;;
240;216;178;229;land;false;plains;1;;;
241;253;223;55;land;false;plains;1;;;
242;182;211;240;land;false;plains;1;;;
243;183;219;161;land;true;plains;1;;;
244;237;194;97;land;false;plains;1;;;
245;68;254;252;land;false;plains;1;;;
246;55;240;236;land;false;plains;1;;;
247;236;132;145;land;true;plains;1;;;
248;174;196;219;land;false;plains;1;;;
249;185;158;193;land;false;plains;1;;;
250;230;95;233;land;false;plains;1;;;
251;254;240;100;land;false;plains;1;;;
252;253;215;246;land;true;plains;1;;;
253;150;238;232;land;false;plains;1;;;
254;179;192;139;land;false;plains;1;;;
255;226;221;200;land;false;plains;1;;;
256;236;237;207;land;false;plains;1;;;
257;190;220;135;land;false;plains;1;;;
258;145;157;246;land;false;plains;1;;;
259;164;219;126;land;false;plains;1;;;
260;193;144;248;land;true;plains;1;;;
261;154;139;230;land;false;plains;1;;;
262;220;218;131;land;false;plains;1;;;
263;171;203;170;land;false;plains;1;;;
264;238;191;129;land;false;plains;1;;;
265;237;187;253;land;false;plains;1;;;
266;231;58;240;land;false;plains;1;;;
267;177;136;190;land;false;plains;1;;;
268;251;236;118;land;false;plains;1;;;
269;74;245;182;land;false;plains;1;;;
270;104;212;212;land;false;plains;1;;;
271;173;191;246;land;false;plains;1;;;
272;159;221;198;land;true;plains;1;;;
273;230;210;97;land;false;plains;1;;;
274;222;201;99;land;false;plains;1;;;
275;227;203;111;land;true;plains;1;;;
276;130;193;196;land;false;plains;1;;;
277;205;219;160;land;true;plains;1;;;
278;205;144;206;land;false;plains;1;;;
279;240;211;190;land;false;plains;1;;;
280;244;163;247;land;false;plains;1;;;
281;152;248;209;land;false;plains;1;;;
282;221;158;183;land;false;plains;1;;;
283;236;170;243;land;false;plains;1;;;
284;184;247;206;land;true;plains;1;;;
285;253;215;63;land;false;plains;1;;;
286;236;177;105;land;false;plains;1;;;
287;253;242;158;land;true;plains;1;;;
288;145;147;222;land;false;plains;1;;;
289;139;221;221;land;false;plains;1;;;
290;103;252;253;land;false;plains;1;;;
291;202;100;241;land;true;plains;1;;;
292;134;249;172;land;false;plains;1;;;
293;244;73;213;land;false;plains;1;;;
294;138;201;236;land;true;plains;1;;;
295;221;224;118;land;false;plains;1;;;
296;200;226;113;land;false;plains;1;;;
297;167;178;196;land;false;mountain;1;;;
298;212;65;243;land;false;plains;1;;;
299;251;89;177;land;false;plains;1;;;
300;241;153;184;land;false;plains;1;;;
301;211;119;248;land;false;plains;1;;;
302;251;221;29;land;false;plains;1;;;
303;203;200;122;land;false;plains;1;;;
304;245;135;130;land;false;plains;1;;;
305;139;217;150;land;false;plains;1;;;
306;200;138;226;land;false;plains;1;;;
307;214;216;137;land;false;mountain;1;;;
308;214;191;238;land;false;plains;1;;;
309;250;223;235;land;false;plains;1;;;
310;88;248;230;land;false;plains;1;;;
311;187;71;244;land;false;plains;1;;;
312;185;206;223;land;false;plains;1;;;
313;201;215;93;land;false;plains;1;;;
314;253;211;221;land;false;plains;1;;;
315;147;185;205;land;false;plains;1;;;
316;254;219;114;land;false;plains;1;;;
317;205;165;252;land;true;plains;1;;;
318;240;214;102;land;false;plains;1;;;
319;157;221;127;land;true;plains;1;;;
320;127;236;154;land;false;plains;1;;;
321;244;184;229;land;false;plains;1;;;
322;229;231;63;land;false;plains;1;;;
323;177;161;206;land;true;plains;1;;;
324;154;246;166;land;false;plains;1;;;
325;108;210;224;land;false;plains;1;;;
326;94;246;245;land;false;plains;1;;;
327;112;248;147;land;false;plains;1;;;
328;198;245;92;land;false;plains;1;;;
329;82;196;247;land;false;plains;1;;;
330;239;70;218;land;false;plains;1;;;
331;236;209;129;land;false;plains;1;;;
332;185;74;247;land;false;plains;1;;;
333;232;207;99;land;false;plains;1;;;
334;233;129;153;land;false;plains;1;;;
335;111;252;234;land;false;plains;1;;;
336;182;70;251;land;true;plains;1;;;
337;218;139;231;land;false;plains;1;;;
338;254;210;149;land;false;plains;1;;;
339;132;185;229;land;false;plains;1;;;
340;236;254;11;land;false;plains;1;;;
341;198;211;123;land;false;plains;1;;;
342;126;242;136;land;false;mountain;1;;;
343;156;150;244;land;false;plains;1;;;
344;246;228;220;land;false;plains;1;;;
345;185;198;198;land;false;plains;1;;;
346;196;233;170;land;false;plains;1;;;
347;235;119;147;land;false;plains;1;;;
348;253;222;115;land;true;plains;1;;;
349;236;150;238;land;false;plains;1;;;
350;200;94;244;land;true;plains;1;;;
351;239;247;52;land;false;plains;1;;;
352;188;167;148;land;false;plains;1;;;
353;139;198;183;land;false;plains;1;;;
354;226;62;242;land;false;plains;1;;;
355;228;168;144;land;false;plains;1;;;
356;201;175;251;land;false;plains;1;;;
357;96;173;246;land;true;plains;1;;;
358;202;107;245;land;false;plains;1;;;
359;219;219;111;land;false;plains;1;;;
360;207;227;96;land;false;mountain;1;;;
361;178;225;102;land;true;plains;1;;;
362;253;123;207;land;false;plains;1;;;
363;203;254;46;land;false;plains;1;;;
364;185;175;157;land;false;plains;1;;;
365;237;160;105;land;false;plains;1;;;
366;171;247;180;land;true;plains;1;;;
367;221;43;247;land;false;plains;1;;;
368;170;194;165;land;false;plains;1;;;
369;209;247;106;land;true;plains;1;;;
370;159;237;181;land;false;plains;1;;;
371;96;211;247;land;false;plains;1;;;
372;143;152;249;land;false;plains;1;;;
373;244;206;208;land;false;plains;1;;;
374;138;224;231;land;false;plains;1;;;
375;94;241;240;land;false;plains;1;;;
376;152;176;207;land;false;plains;1;;;
377;254;65;214;land;true;plains;1;;;
378;135;229;138;land;false;plains;1;;;
379;190;107;248;land;false;plains;1;;;
380;111;187;215;land;false;plains;1;;;
381;218;113;216;land;false;plains;1;;;
382;202;78;231;land;false;plains;1;;;
383;223;97;236;land;false;plains;1;;;
384;235;232;157;land;false;plains;1;;;
385;201;166;170;land;false;plains;1;;;
386;134;166;209;land;false;plains;1;;;
387;191;193;221;land;false;plains;1;;;
388;227;248;205;land;false;plains;1;;;
389;137;205;180;land;false;plains;1;;;
390;167;243;149;land;false;plains;1;;;
391;152;225;182;land;true;plains;1;;;
392;170;253;145;land;false;plains;1;;;
393;174;251;96;land;false;plains;1;;;
394;220;99;230;land;false;plains;1;;;
395;227;244;168;land;false;plains;1;;;
396;110;233;194;land;false;plains;1;;;
397;243;212;200;land;false;plains;1;;;
398;246;250;93;land;false;plains;1;;;
399;244;252;166;land;false;plains;1;;;
400;240;230;103;land;false;plains;1;;;
401;110;236;237;land;false;plains;1;;;
402;241;246;163;land;false;mountain;1;;;
403;187;157;216;land;false;plains;1;;;
404;151;211;155;land;true;plains;1;;;
405;234;134;187;land;false;plains;1;;;
406;112;236;192;land;false;plains;1;;;
407;156;198;173;land;false;plains;1;;;
408;212;235;116;land;false;plains;1;;;
409;89;202;234;land;false;plains;1;;;
410;220;218;114;land;false;plains;1;;;
411;179;167;250;land;true;plains;1;;;
412;238;200;216;land;false;plains;1;;;
413;174;215;154;land;false;plains;1;;;
414;190;187;239;land;false;plains;1;;;
415;211;188;202;land;false;plains;1;;;
416;125;233;150;land;false;plains;1;;;
417;221;140;176;land;false;plains;1;;;
418;182;242;215;land;true;plains;1;;;
419;136;185;236;land;false;plains;1;;;
420;182;227;171;land;false;plains;1;;;
421;222;219;186;land;false;plains;1;;;
422;231;164;236;land;false;plains;1;;;
423;168;247;221;land;true;plains;1;;;
424;193;136;185;land;false;plains;1;;;
425;211;181;115;land;false;plains;1;;;
426;190;248;202;land;false;plains;1;;;
427;199;181;164;land;false;mountain;1;;;
428;248;223;63;land;true;plains;1;;;
429;171;165;250;land;false;plains;1;;;
430;184;174;243;land;true;mountain;1;;;
431;163;200;176;land;false;plains;1;;;
432;253;101;170;land;false;plains;1;;;
433;212;242;150;land;false;plains;1;;;
434;226;65;215;land;false;plains;1;;;
435;77;234;209;land;false;plains;1;;;
436;223;163;191;land;false;plains;1;;;
437;235;140;133;land;false;plains;1;;;
438;237;47;233;land;false;plains;1;;;
439;247;195;237;land;false;plains;1;;;
440;143;234;229;land;false;plains;1;;;
441;133;178;196;land;false;plains;1;;;
442;213;179;138;land;false;plains;1;;;
443;212;220;71;land;false;plains;1;;;
444;134;205;209;land;false;plains;1;;;
445;237;187;152;land;false;plains;1;;;
446;229;172;238;land;false;plains;1;;;
447;229;250;158;land;false;plains;1;;;
448;205;145;220;land;false;plains;1;;;
449;221;162;195;land;false;plains;1;;;
450;70;249;208;land;false;plains;1;;;
451;209;72;232;land;false;plains;1;;;
452;201;251;153;land;true;plains;1;;;
453;251;173;186;land;false;plains;1;;;
454;193;208;181;land;false;plains;1;;;
455;163;216;237;land;false;plains;1;;;
456;185;159;237;land;false;plains;1;;;
457;171;252;194;land;false;plains;1;;;
458;130;183;191;land;false;plains;1;;;
459;246;253;202;land;false;plains;1;;;
460;204;158;169;land;false;plains;1;;;
461;247;235;222;land;false;plains;1;;;
462;253;144;163;land;false;plains;1;;;
463;241;245;21;land;true;plains;1;;;
464;143;205;158;land;false;plains;1;;;
465;214;169;252;land;false;plains;1;;;
466;215;238;71;land;false;plains;1;;;
467;184;204;175;land;false;plains;1;;;
468;159;239;190;land;false;plains;1;;;
469;200;211;253;land;false;plains;1;;;
470;162;248;97;land;false;plains;1;;;
471;142;186;214;land;false;plains;1;;;
472;42;247;217;land;false;plains;1;;;
473;248;136;135;land;false;plains;1;;;
474;71;249;202;land;false;plains;1;;;
475;182;210;218;land;true;plains;1;;;
476;226;153;180;land;false;plains;1;;;
477;75;215;231;land;false;plains;1;;;
478;243;194;96;land;false;plains;1;;;
479;144;210;150;land;false;plains;1;;;
480;189;130;237;land;false;plains;1;;;
481;253;109;150;land;false;plains;1;;;
482;246;175;159;land;false;plains;1;;;
483;202;245;116;land;false;plains;1;;;
484;180;230;150;land;false;plains;1;;;
485;246;198;99;land;false;plains;1;;;
486;145;131;229;land;false;plains;1;;;
487;143;210;229;land;false;plains;1;;;
488;198;246;240;land;false;plains;1;;;
489;186;127;246;land;false;plains;1;;;
490;233;224;132;land;false;plains;1;;;
491;156;254;162;land;false;plains;1;;;
492;165;249;226;land;false;plains;1;;;
493;182;103;239;land;false;plains;1;;;
494;206;208;241;land;false;plains;1;;;
495;220;189;159;land;false;plains;1;;;
496;187;187;148;land;false;plains;1;;;
497;154;154;193;land;false;plains;1;;;
498;155;193;239;land;false;plains;1;;;
499;151;226;189;land;true;plains;1;;;
500;95;227;240;land;false;plains;1;;;
501;139;254;244;land;false;plains;1;;;
502;54;201;249;land;false;plains;1;;;
503;214;117;186;land;false;plains;1;;;
504;225;242;101;land;true;plains;1;;;
505;168;241;143;land;false;plains;1;;;
506;195;127;247;land;false;plains;1;;;
507;70;222;241;land;false;plains;1;;;
508;253;73;207;land;true;plains;1;;;
509;168;96;248;land;false;plains;1;;;
510;247;239;233;land;true;plains;1;;;
511;187;195;246;land;false;plains;1;;;
512;196;238;137;land;false;plains;1;;;
513;123;238;195;land;false;plains;1;;;
514;226;161;142;land;false;plains;1;;;
515;142;254;211;land;false;plains;1;;;
516;203;99;225;land;false;plains;1;;;
517;183;202;235;land;false;plains;1;;;
518;244;252;21;land;false;plains;1;;;
519;210;238;120;land;false;plains;1;;;
520;147;128;232;land;true;plains;1;;;
521;150;195;198;land;false;mountain;1;;;
522;254;241;28;land;false;plains;1;;;
523;235;216;196;land;false;plains;1;;;
524;108;197;247;land;false;plains;1;;;
525;222;186;210;land;false;plains;1;;;
526;162;240;253;land;false;plains;1;;;
527;200;142;243;land;false;plains;1;;;
528;196;151;171;land;false;plains;1;;;
529;242;158;202;land;true;plains;1;;;
530;156;182;241;land;false;plains;1;;;
531;85;240;216;land;false;plains;1;;;
532;200;148;186;land;false;plains;1;;;
533;176;198;171;land;false;plains;1;;;
534;128;153;237;land;false;plains;1;;;
535;228;49;250;land;false;plains;1;;;
536;238;179;91;land;false;mountain;1;;;
537;201;226;103;land;false;plains;1;;;
538;177;241;113;land;false;plains;1;;;
539;225;210;91;land;false;plains;1;;;
540;161;174;248;land;false;plains;1;;;
541;207;193;115;land;false;plains;1;;;
542;252;171;198;land;false;plains;1;;;
543;235;252;162;land;false;plains;1;;;
544;96;226;193;land;false;plains;1;;;
545;129;222;180;land;false;plains;1;;;
546;112;229;166;land;true;plains;1;;;
547;161;220;167;land;false;plains;1;;;
548;205;218;126;land;false;plains;1;;;
549;251;136;155;land;false;plains;1;;;
550;168;205;240;land;false;plains;1;;;
551;124;244;193;land;false;plains;1;;;
552;174;192;206;land;false;plains;1;;;
553;142;243;179;land;false;plains;1;;;
554;204;133;176;land;false;plains;1;;;
555;116;175;235;land;false;plains;1;;;
556;114;170;227;land;false;plains;1;;;
557;249;109;146;land;true;plains;1;;;
558;215;228;82;land;false;plains;1;;;
559;158;171;196;land;true;plains;1;;;
560;247;172;238;land;false;plains;1;;;
561;233;249;84;land;false;plains;1;;;
562;242;181;193;land;false;plains;1;;;
563;244;168;114;land;false;plains;1;;;
564;148;149;211;land;false;plains;1;;;
565;100;242;180;land;false;plains;1;;;
566;201;208;168;land;true;plains;1;;;
567;114;209;240;land;false;plains;1;;;
568;188;180;237;land;false;plains;1;;;
569;175;233;176;land;false;plains;1;;;
570;153;176;209;land;false;plains;1;;;
571;213;238;67;land;false;plains;1;;;
572;119;240;153;land;false;plains;1;;;
573;251;96;170;land;false;plains;1;;;
574;235;241;97;land;false;plains;1;;;
575;224;227;146;land;false;plains;1;;;
576;151;252;114;land;false;plains;1;;;
577;236;247;241;land;true;plains;1;;;
578;239;251;155;land;false;plains;1;;;
579;242;104;240;land;false;plains;1;;;
580;240;188;193;land;false;plains;1;;;
581;194;233;89;land;false;plains;1;;;
582;147;178;199;land;false;plains;1;;;
583;81;223;199;land;false;plains;1;;;
584;161;193;241;land;false;plains;1;;;
585;232;137;145;land;false;plains;1;;;
586;108;252;173;land;false;plains;1;;;
587;170;178;190;land;false;plains;1;;;
588;138;217;232;land;false;plains;1;;;
589;167;230;179;land;false;plains;1;;;
590;171;225;254;land;false;plains;1;;;
591;202;121;224;land;false;plains;1;;;
592;215;197;249;land;false;plains;1;;;
593;192;248;227;land;false;plains;1;;;
594;152;227;201;land;false;plains;1;;;
595;141;182;187;land;false;plains;1;;;
596;148;201;254;land;false;plains;1;;;
597;204;176;208;land;false;plains;1;;;
598;108;178;236;land;false;plains;1;;;
599;137;163;244;land;false;plains;1;;;
600;234;169;249;land;false;plains;1;;;
601;231;246;231;land;false;plains;1;;;
602;103;252;233;land;false;plains;1;;;
603;178;140;253;land;false;plains;1;;;
604;247;199;237;land;false;plains;1;;;
605;253;144;193;land;false;plains;1;;;
606;246;212;51;land;false;plains;1;;;
607;67;244;215;land;true;plains;1;;;
608;178;217;147;land;false;plains;1;;;
609;218;217;160;land;false;plains;1;;;
610;51;247;247;land;true;plains;1;;;
611;107;160;243;land;false;plains;1;;;
612;215;205;254;land;false;plains;1;;;
613;237;107;177;land;false;plains;1;;;
614;157;181;219;land;false;plains;1;;;
615;240;233;235;land;false;plains;1;;;
616;246;90;245;land;false;plains;1;;;
617;252;226;89;land;true;mountain;1;;;
618;179;237;96;land;false;plains;1;;;
619;189;254;77;land;false;plains;1;;;
620;222;229;191;land;false;plains;1;;;
621;134;155;234;land;true;plains;1;;;
622;249;124;195;land;false;plains;1;;;
623;88;241;194;land;false;plains;1;;;
624;244;243;229;land;false;plains;1;;;
625;165;240;169;land;false;plains;1;;;
626;205;205;200;land;false;plains;1;;;
627;193;227;87;land;true;plains;1;;;
628;195;190;177;land;false;plains;1;;;
629;249;197;235;land;false;plains;1;;;
630;205;173;162;land;false;plains;1;;;
631;95;234;223;land;false;plains;1;;;
632;211;206;134;land;false;plains;1;;;
633;101;198;202;land;false;plains;1;;;
634;197;210;175;land;false;plains;1;;;
635;200;224;212;land;false;plains;1;;;
636;138;240;254;land;false;plains;1;;;
637;148;162;243;land;false;plains;1;;;
638;100;212;216;land;false;plains;1;;;
639;253;227;253;land;false;plains;1;;;
640;202;244;82;land;false;plains;1;;;
641;187;222;175;land;true;plains;1;;;
642;176;223;200;land;false;plains;1;;;
643;231;118;227;land;false;plains;1;;;
644;200;239;65;land;false;plains;1;;;
645;59;251;239;land;false;plains;1;;;
646;194;209;113;land;false;plains;1;;;
647;214;158;173;land;false;plains;1;;;
648;241;175;174;land;true;plains;1;;;
649;158;159;240;land;false;plains;1;;;
650;114;236;217;land;true;plains;1;;;
651;224;212;73;land;true;plains;1;;;
652;253;42;228;land;true;plains;1;;;
653;173;186;222;land;false;plains;1;;;
654;97;250;180;land;false;plains;1;;;
655;251;233;222;land;false;plains;1;;;
656;152;200;199;land;false;plains;1;;;
657;138;226;213;land;false;plains;1;;;
658;175;124;209;land;false;plains;1;;;
659;213;221;77;land;false;plains;1;;;
660;253;248;92;land;false;plains;1;;;
661;141;208;218;land;false;plains;1;;;
662;247;134;219;land;false;plains;1;;;
663;208;87;219;land;false;plains;1;;;
664;179;215;215;land;true;plains;1;;;
665;130;233;193;land;false;plains;1;;;
666;232;138;154;land;false;plains;1;;;
667;245;129;203;land;false;plains;1;;;
668;205;224;116;land;false;plains;1;;;
669;244;21;253;land;false;plains;1;;;
670;105;243;244;land;false;plains;1;;;
671;222;254;97;land;false;plains;1;;;
672;188;179;160;land;false;plains;1;;;
673;248;85;179;land;false;plains;1;;;
674;75;247;228;land;false;plains;1;;;
675;193;243;143;land;false;plains;1;;;
676;194;165;239;land;false;plains;1;;;
677;164;228;128;land;true;plains;1;;;
678;88;200;215;land;false;plains;1;;;
679;194;179;222;land;false;plains;1;;;
680;245;133;228;land;false;plains;1;;;
681;226;198;147;land;true;plains;1;;;
682;139;227;175;land;false;plains;1;;;
683;238;145;224;land;false;mountain;1;;;
684;245;231;246;land;false;plains;1;;;
685;133;152;222;land;false;plains;1;;;
686;222;184;219;land;false;plains;1;;;
687;203;215;111;land;false;plains;1;;;
688;238;197;172;land;false;plains;1;;;
689;155;240;241;land;false;plains;1;;;
690;194;230;237;land;false;plains;1;;;
691;223;223;128;land;false;plains;1;;;
692;246;135;134;land;false;plains;1;;;
693;244;199;67;land;false;plains;1;;;
694;232;137;195;land;false;plains;1;;;
695;208;176;194;land;false;plains;1;;;
696;243;195;242;land;false;plains;1;;;
697;120;182;199;land;false;plains;1;;;
698;167;222;243;land;true;plains;1;;;
